,XMEAS1,XMEAS2,XMEAS3,XMEAS4,XMEAS5,XMEAS6,XMEAS7,XMEAS8,XMEAS9,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMEAS23,XMEAS24,XMEAS25,XMEAS26,XMEAS27,XMEAS28,XMEAS29,XMEAS30,XMEAS31,XMEAS32,XMEAS33,XMEAS34,XMEAS35,XMEAS36,XMEAS37,XMEAS38,XMEAS39,XMEAS40,XMEAS41
610,0.72291,3702.7,4485.5,8.8184,26.737,42.792,2711.4,74.689,120.41,0.31731,80.021,50.02,2640.1,24.78,50.221,3107.0,23.428,68.101,274.39,342.95,94.503,77.303,32.04,8.7877,26.393,6.7567,18.664,1.6947,33.08,13.826,23.867,1.3762,18.304,2.3324,4.9274,2.3458,-0.00088037,0.81879,0.088177,53.496,43.209
611,0.72434,3698.2,4495.5,8.7655,26.961,42.606,2710.8,74.717,120.41,0.31634,80.041,49.242,2639.9,23.727,51.02,3106.1,22.732,68.052,275.14,342.97,94.508,77.328,32.04,8.7877,26.393,6.7567,18.664,1.6947,33.08,13.826,23.867,1.3762,18.304,2.3324,4.9274,2.3458,-0.00088037,0.81879,0.088177,53.496,43.209
612,0.76777,3705.4,4475.0,8.8621,27.177,42.34,2708.9,74.807,120.42,0.32473,79.861,50.723,2638.1,25.985,48.904,3105.6,22.387,68.021,274.15,342.55,94.476,77.112,32.354,8.81,26.371,6.7734,18.315,1.7115,32.846,13.633,24.148,1.2553,18.135,2.3702,4.8224,2.1997,-0.00088037,0.81879,0.088177,53.496,43.209
613,0.76836,3698.4,4521.2,8.7794,27.175,42.563,2710.3,74.284,120.39,0.32492,79.906,51.491,2639.3,26.648,49.923,3105.9,22.263,67.935,273.86,342.8,94.471,77.479,32.354,8.81,26.371,6.7734,18.315,1.7115,32.846,13.633,24.148,1.2553,18.135,2.3702,4.8224,2.1997,-0.00088037,0.81879,0.088177,53.496,43.209
614,0.73809,3721.7,4530.3,8.7572,26.866,42.221,2712.7,74.545,120.41,0.30302,80.126,50.232,2642.3,23.785,50.429,3107.5,22.919,67.958,273.32,342.71,94.484,77.41,32.207,9.0113,26.871,6.9196,18.575,1.6976,33.037,13.699,24.084,1.2419,18.145,2.2921,4.8391,2.2449,-0.00088037,0.81879,0.088177,53.496,43.209
615,0.73847,3711.5,4540.1,8.8355,26.904,42.146,2713.8,74.102,120.37,0.30258,80.287,50.727,2644.3,25.709,50.703,3109.3,22.424,67.986,273.03,342.71,94.231,77.556,32.207,9.0113,26.871,6.9196,18.575,1.6976,33.037,13.699,24.084,1.2419,18.145,2.2921,4.8391,2.2449,0.016254,0.82174,0.098419,53.295,42.974
616,0.74987,3664.2,4519.8,8.8832,26.894,42.304,2713.2,74.016,120.41,0.30977,80.153,50.836,2642.2,25.554,49.52,3108.1,22.894,68.024,271.01,342.67,94.599,77.014,32.615,8.7748,26.749,6.7919,18.456,1.7084,32.511,13.953,24.001,1.1261,18.159,2.3408,4.8152,2.268,0.016254,0.82174,0.098419,53.295,42.974
617,0.75253,3654.8,4450.1,8.7763,26.65,42.212,2709.4,74.788,120.36,0.30705,79.824,49.918,2638.4,25.739,49.568,3106.1,23.156,67.967,272.43,342.31,94.547,76.763,32.615,8.7748,26.749,6.7919,18.456,1.7084,32.511,13.953,24.001,1.1261,18.159,2.3408,4.8152,2.268,0.016254,0.82174,0.098419,53.295,42.974
618,0.71243,3705.2,4513.1,8.855,27.174,42.197,2708.4,75.469,120.41,0.33599,79.786,50.397,2637.6,25.436,48.169,3104.3,22.925,67.868,271.45,342.8,94.597,77.352,32.233,8.7713,26.142,6.8845,18.386,1.7299,32.64,13.791,24.12,1.4718,18.125,2.3214,4.8725,2.2726,0.016254,0.82174,0.098419,53.295,42.974
619,0.70805,3690.0,4550.1,8.9102,26.742,42.089,2708.7,74.178,120.4,0.33671,79.881,50.842,2637.6,25.305,50.22,3105.8,22.837,67.831,272.48,342.49,94.608,77.381,32.233,8.7713,26.142,6.8845,18.386,1.7299,32.64,13.791,24.12,1.4718,18.125,2.3214,4.8725,2.2726,0.016254,0.82174,0.098419,53.295,42.974
620,0.74444,3646.7,4510.6,8.8165,27.539,42.404,2711.2,74.845,120.4,0.32111,80.116,48.942,2640.5,25.309,49.482,3107.8,23.621,67.823,271.39,342.06,94.569,77.763,32.166,8.8843,26.447,6.7478,18.366,1.6621,32.575,13.863,24.229,1.3186,17.798,2.3633,4.8505,2.3058,0.0079371,0.8291,0.074394,53.076,44.326
621,0.74435,3668.5,4459.5,8.8766,27.05,41.868,2712.4,76.321,120.41,0.31742,80.302,49.122,2641.8,23.898,49.829,3109.5,23.108,67.906,270.6,341.79,94.451,77.209,32.166,8.8843,26.447,6.7478,18.366,1.6621,32.575,13.863,24.229,1.3186,17.798,2.3633,4.8505,2.3058,0.0079371,0.8291,0.074394,53.076,44.326
622,0.75078,3692.9,4540.2,8.8428,26.944,42.252,2711.8,75.249,120.4,0.32705,80.151,50.569,2640.6,25.866,48.503,3108.5,22.198,67.942,268.95,341.25,94.575,77.382,31.501,9.0523,26.28,6.8939,18.692,1.7067,32.892,13.758,23.673,1.2157,18.321,2.336,4.8726,2.3993,0.0079371,0.8291,0.074394,53.076,44.326
623,0.74878,3710.5,4536.4,8.879,26.577,42.137,2710.4,74.282,120.4,0.32501,80.07,50.907,2639.0,25.157,50.918,3108.4,23.115,67.896,267.12,341.09,94.364,77.115,31.501,9.0523,26.28,6.8939,18.692,1.7067,32.892,13.758,23.673,1.2157,18.321,2.336,4.8726,2.3993,0.0079371,0.8291,0.074394,53.076,44.326
624,0.8178,3657.3,4493.1,8.8929,26.948,42.484,2709.7,73.972,120.38,0.31364,80.019,49.067,2638.8,24.031,48.343,3108.2,21.984,67.855,268.91,341.11,94.59,77.216,31.79,8.9604,26.377,6.8944,18.76,1.7025,32.634,13.758,24.53,1.0201,18.181,2.3553,4.8034,2.3521,0.0079371,0.8291,0.074394,53.076,44.326
625,0.82068,3690.6,4495.1,8.7812,26.803,42.461,2710.3,75.006,120.39,0.31266,79.895,48.971,2638.4,25.608,50.336,3108.1,23.084,67.819,270.06,341.46,94.553,77.055,31.79,8.9604,26.377,6.8944,18.76,1.7025,32.634,13.758,24.53,1.0201,18.181,2.3553,4.8034,2.3521,0.037714,0.81973,0.096165,54.088,44.025
626,0.79478,3700.4,4495.1,8.9141,26.972,42.346,2713.5,75.756,120.39,0.31231,80.166,49.236,2643.0,27.906,48.018,3108.7,22.521,67.798,270.51,342.15,94.434,77.335,32.334,8.8891,26.523,7.1151,18.928,1.7264,32.49,13.648,23.98,1.2294,18.68,2.3913,4.8316,2.3529,0.037714,0.81973,0.096165,54.088,44.025
627,0.79713,3688.6,4518.7,8.7574,26.831,41.905,2715.0,75.024,120.42,0.31297,80.332,49.34,2644.2,25.845,49.749,3110.0,22.642,67.858,267.84,342.17,94.52,77.738,32.334,8.8891,26.523,7.1151,18.928,1.7264,32.49,13.648,23.98,1.2294,18.68,2.3913,4.8316,2.3529,0.037714,0.81973,0.096165,54.088,44.025
628,0.7424,3603.7,4480.3,8.865,26.984,42.175,2711.8,75.421,120.37,0.29967,80.137,48.413,2641.3,25.564,49.78,3107.0,23.059,67.902,267.64,342.3,94.565,76.864,32.147,8.8323,26.537,6.7899,18.411,1.6974,32.95,13.878,24.284,1.2535,18.747,2.2908,4.8646,2.2669,0.037714,0.81973,0.096165,54.088,44.025
629,0.74404,3592.3,4447.5,8.7961,26.939,42.168,2709.6,74.222,120.39,0.30025,79.948,50.124,2639.0,26.179,50.004,3105.1,22.742,67.884,267.03,342.06,94.838,77.155,32.147,8.8323,26.537,6.7899,18.411,1.6974,32.95,13.878,24.284,1.2535,18.747,2.2908,4.8646,2.2669,0.037714,0.81973,0.096165,54.088,44.025
630,0.7626,3655.9,4503.0,8.7948,26.827,42.376,2707.5,75.851,120.4,0.32518,79.762,49.278,2636.3,24.85,50.201,3104.7,22.784,67.772,267.93,341.92,94.79,77.201,32.057,8.836,26.626,6.8941,18.658,1.7543,32.316,13.858,24.235,1.2109,18.019,2.31,4.8147,2.3211,0.015315,0.83666,0.091773,54.493,43.698
631,0.76402,3659.5,4530.8,8.7553,26.813,42.258,2709.2,74.711,120.38,0.32482,79.98,47.837,2637.7,25.113,47.916,3105.3,22.73,67.725,267.9,342.07,94.549,77.511,32.057,8.836,26.626,6.8941,18.658,1.7543,32.316,13.858,24.235,1.2109,18.019,2.31,4.8147,2.3211,0.015315,0.83666,0.091773,54.493,43.698
632,0.77093,3712.5,4523.8,8.6981,26.732,42.205,2711.3,75.228,120.41,0.32055,80.23,50.224,2640.1,24.761,50.871,3105.7,23.628,67.748,266.46,342.03,94.551,77.296,32.129,8.8822,26.743,6.844,18.676,1.7191,32.796,13.762,24.228,1.2058,18.352,2.3017,4.7597,2.2355,0.015315,0.83666,0.091773,54.493,43.698
633,0.77197,3670.7,4482.2,8.7291,27.281,42.289,2709.0,75.085,120.4,0.32362,80.152,49.392,2637.5,25.539,51.339,3105.8,21.743,67.768,265.53,341.76,94.588,77.058,32.129,8.8822,26.743,6.844,18.676,1.7191,32.796,13.762,24.228,1.2058,18.352,2.3017,4.7597,2.2355,0.015315,0.83666,0.091773,54.493,43.698
634,0.76655,3638.8,4494.0,8.8312,26.871,41.88,2708.3,76.093,120.4,0.31632,80.149,50.62,2637.9,25.472,49.197,3104.0,22.152,67.771,266.56,341.71,94.651,77.333,32.158,8.8885,26.753,6.8365,19.059,1.6646,32.913,13.867,24.001,1.1896,18.259,2.3389,4.7779,2.1623,0.015315,0.83666,0.091773,54.493,43.698
635,0.76512,3667.1,4489.0,8.7696,26.896,42.144,2706.3,74.642,120.39,0.31232,80.102,49.731,2635.5,26.459,51.59,3102.0,22.721,67.786,265.89,341.62,94.507,77.088,32.158,8.8885,26.753,6.8365,19.059,1.6646,32.913,13.867,24.001,1.1896,18.259,2.3389,4.7779,2.1623,0.013854,0.83493,0.1112,54.448,43.867
636,0.76465,3682.5,4476.7,8.687,26.733,42.178,2703.6,75.877,120.41,0.32516,79.896,48.796,2632.1,26.368,49.442,3098.8,23.249,67.736,266.1,341.26,94.706,76.766,32.381,8.9635,26.288,6.9455,18.69,1.6555,32.768,13.775,24.354,1.2253,18.076,2.3107,4.8791,2.2659,0.013854,0.83493,0.1112,54.448,43.867
637,0.76417,3675.1,4458.3,8.594,26.639,42.291,2701.6,75.467,120.37,0.32525,79.931,50.595,2630.5,26.966,50.227,3097.9,23.114,67.685,267.55,341.42,94.639,77.338,32.381,8.9635,26.288,6.9455,18.69,1.6555,32.768,13.775,24.354,1.2253,18.076,2.3107,4.8791,2.2659,0.013854,0.83493,0.1112,54.448,43.867
638,0.73931,3630.8,4509.4,8.7264,26.918,41.946,2701.4,75.63,120.39,0.31488,80.168,50.722,2630.3,25.164,50.194,3097.9,22.346,67.728,264.74,340.78,94.766,77.302,31.825,8.8456,26.756,6.9316,18.954,1.7033,32.5,13.83,24.155,1.3833,18.019,2.2944,4.7855,2.3158,0.013854,0.83493,0.1112,54.448,43.867
639,0.74212,3682.6,4473.6,8.6441,26.924,42.512,2700.2,75.717,120.38,0.31419,80.148,50.113,2629.4,24.677,51.085,3098.0,22.715,67.751,267.11,340.18,94.755,77.343,31.825,8.8456,26.756,6.9316,18.954,1.7033,32.5,13.83,24.155,1.3833,18.019,2.2944,4.7855,2.3158,0.013854,0.83493,0.1112,54.448,43.867
640,0.79451,3672.4,4440.2,8.7433,26.969,41.992,2702.8,76.023,120.4,0.32026,80.39,49.436,2632.5,24.437,49.569,3099.9,23.925,67.831,266.69,340.64,94.639,77.76,31.983,8.9581,26.595,6.8144,19.271,1.7189,32.927,14.023,23.752,1.251,18.385,2.3459,4.7602,2.2741,0.0086068,0.84668,0.097549,53.271,43.474
641,0.79853,3651.4,4432.7,8.6906,26.672,42.228,2702.3,74.648,120.38,0.32083,80.442,51.105,2630.5,24.255,47.831,3101.1,22.611,67.893,266.0,340.05,94.689,77.281,31.983,8.9581,26.595,6.8144,19.271,1.7189,32.927,14.023,23.752,1.251,18.385,2.3459,4.7602,2.2741,0.0086068,0.84668,0.097549,53.271,43.474
642,0.78463,3688.6,4452.0,8.8061,27.051,42.3,2698.7,75.609,120.41,0.33849,80.128,50.502,2625.6,24.442,51.417,3097.1,22.823,67.896,262.68,339.9,94.731,76.782,32.276,9.099,26.484,6.9185,18.793,1.7577,33.081,13.667,23.645,1.2547,18.574,2.3218,4.889,2.2681,0.0086068,0.84668,0.097549,53.271,43.474
643,0.78414,3694.5,4450.8,8.7006,26.761,42.095,2696.7,74.363,120.39,0.34103,80.067,49.964,2625.3,27.228,50.99,3093.4,23.048,67.823,266.37,340.81,94.704,77.293,32.276,9.099,26.484,6.9185,18.793,1.7577,33.081,13.667,23.645,1.2547,18.574,2.3218,4.889,2.2681,0.0086068,0.84668,0.097549,53.271,43.474
644,0.75467,3646.0,4491.6,8.8574,27.191,42.278,2697.4,75.626,120.39,0.30213,80.242,48.108,2626.4,24.698,51.005,3094.5,23.815,67.804,264.4,340.4,94.734,77.527,31.924,8.9746,26.217,7.1666,18.817,1.7122,32.672,13.834,23.903,1.1806,19.106,2.3182,4.8978,2.2752,0.0086068,0.84668,0.097549,53.271,43.474
645,0.75497,3645.9,4494.4,8.8139,27.055,42.243,2698.5,75.255,120.41,0.30295,80.454,49.581,2627.3,23.541,49.894,3095.3,22.976,67.884,265.2,340.36,94.675,77.365,31.924,8.9746,26.217,7.1666,18.817,1.7122,32.672,13.834,23.903,1.1806,19.106,2.3182,4.8978,2.2752,0.026676,0.83514,0.11353,53.561,42.376
646,0.79143,3605.5,4497.0,8.8414,26.779,42.691,2696.5,75.444,120.37,0.3201,80.314,51.201,2625.4,23.568,51.724,3094.4,23.172,67.895,266.65,340.28,94.86,77.504,31.845,9.0188,26.335,6.9643,19.252,1.7199,32.492,13.927,23.977,1.1059,18.495,2.334,4.8396,2.3179,0.026676,0.83514,0.11353,53.561,42.376
647,0.79007,3588.5,4432.7,8.7691,26.99,42.137,2699.1,75.316,120.4,0.32398,80.388,51.399,2627.5,24.517,48.919,3096.2,22.348,67.905,266.94,340.74,94.842,77.491,31.845,9.0188,26.335,6.9643,19.252,1.7199,32.492,13.927,23.977,1.1059,18.495,2.334,4.8396,2.3179,0.026676,0.83514,0.11353,53.561,42.376
648,0.79952,3617.1,4429.5,8.8188,26.822,42.307,2698.5,75.012,120.38,0.33195,80.272,51.479,2627.2,24.703,50.039,3096.7,23.184,67.939,264.1,340.56,94.845,77.024,32.32,9.0028,25.719,6.8938,18.629,1.735,32.881,13.834,24.185,1.0935,18.838,2.3487,4.9155,2.3115,0.026676,0.83514,0.11353,53.561,42.376
649,0.80095,3627.4,4444.3,8.726,27.055,42.147,2698.4,74.358,120.4,0.33346,80.092,49.918,2627.1,25.896,50.399,3094.9,23.844,67.872,269.06,340.7,94.879,77.331,32.32,9.0028,25.719,6.8938,18.629,1.735,32.881,13.834,24.185,1.0935,18.838,2.3487,4.9155,2.3115,0.026676,0.83514,0.11353,53.561,42.376
650,0.75639,3645.0,4491.3,8.858,26.868,42.226,2702.0,74.9,120.4,0.32394,80.407,49.037,2630.6,24.584,51.652,3098.1,22.23,67.849,268.92,341.41,94.645,77.765,32.488,9.0279,26.351,6.7884,19.156,1.6861,32.523,13.951,23.869,1.1591,18.561,2.3604,4.8658,2.3085,0.013361,0.85739,0.10586,53.701,44.044
651,0.75536,3652.4,4487.8,8.732,27.198,42.244,2700.3,74.395,120.43,0.31976,80.231,49.089,2628.4,24.05,49.132,3098.1,22.586,67.876,267.48,340.91,94.75,77.072,32.488,9.0279,26.351,6.7884,19.156,1.6861,32.523,13.951,23.869,1.1591,18.561,2.3604,4.8658,2.3085,0.013361,0.85739,0.10586,53.701,44.044
652,0.74031,3683.7,4441.5,8.6791,26.614,41.983,2699.9,75.05,120.4,0.33456,80.266,50.769,2627.6,24.785,49.016,3096.4,23.641,67.872,269.33,340.81,94.553,77.693,31.736,9.0445,25.84,6.8915,18.865,1.7181,33.312,13.854,23.966,1.2259,18.663,2.3748,4.8786,2.2407,0.013361,0.85739,0.10586,53.701,44.044
653,0.73865,3734.1,4468.4,8.8779,27.122,42.298,2700.9,73.494,120.42,0.33412,80.563,49.232,2630.2,24.967,51.165,3097.7,22.586,67.896,265.82,340.98,94.643,77.88,31.736,9.0445,25.84,6.8915,18.865,1.7181,33.312,13.854,23.966,1.2259,18.663,2.3748,4.8786,2.2407,0.013361,0.85739,0.10586,53.701,44.044
654,0.81381,3641.4,4483.5,8.7411,26.953,42.183,2700.9,74.706,120.41,0.32516,80.476,50.501,2629.8,23.877,50.956,3098.6,22.785,67.953,264.91,340.69,94.469,77.156,32.653,8.8522,26.548,6.7927,18.425,1.7128,33.054,13.734,24.375,1.2467,18.635,2.2971,4.8937,2.2834,0.013361,0.85739,0.10586,53.701,44.044
655,0.81027,3652.9,4458.7,8.6774,27.018,42.507,2700.5,74.948,120.41,0.31946,80.333,50.846,2629.1,25.306,48.615,3098.2,22.602,67.944,268.31,340.75,94.732,77.535,32.653,8.8522,26.548,6.7927,18.425,1.7128,33.054,13.734,24.375,1.2467,18.635,2.2971,4.8937,2.2834,0.025548,0.83527,0.10037,53.438,43.991
656,0.72353,3690.2,4510.2,8.8128,27.062,42.251,2700.1,75.1,120.38,0.30937,80.327,49.889,2628.8,24.357,51.623,3097.6,21.674,67.966,265.53,341.11,94.468,77.227,32.119,8.7793,26.637,7.0377,19.026,1.7041,32.977,13.521,23.138,1.408,18.766,2.2864,4.996,2.3851,0.025548,0.83527,0.10037,53.438,43.991
657,0.72186,3678.3,4541.5,8.7017,27.041,42.405,2699.5,74.622,120.43,0.31047,80.219,49.419,2627.7,23.81,51.123,3097.0,23.194,67.928,268.41,340.87,94.57,77.2,32.119,8.7793,26.637,7.0377,19.026,1.7041,32.977,13.521,23.138,1.408,18.766,2.2864,4.996,2.3851,0.025548,0.83527,0.10037,53.438,43.991
658,0.77165,3614.4,4444.8,8.7235,26.83,42.351,2700.2,75.783,120.38,0.28657,80.197,50.168,2628.5,24.548,50.902,3096.7,22.58,67.911,270.27,340.9,94.6,77.337,32.479,8.9237,26.01,6.89,18.39,1.7086,32.843,13.904,23.746,1.2675,18.547,2.3499,4.9142,2.3866,0.025548,0.83527,0.10037,53.438,43.991
659,0.77149,3616.6,4460.9,8.831,26.678,42.241,2702.5,75.517,120.4,0.28798,80.281,49.965,2630.2,25.494,51.188,3098.2,23.422,67.95,270.0,341.38,94.806,77.274,32.479,8.9237,26.01,6.89,18.39,1.7086,32.843,13.904,23.746,1.2675,18.547,2.3499,4.9142,2.3866,0.025548,0.83527,0.10037,53.438,43.991
660,0.73721,3649.9,4542.5,8.8588,26.788,42.414,2702.7,74.39,120.39,0.32821,80.37,50.715,2631.5,24.873,49.984,3099.2,22.878,67.972,269.48,341.29,94.635,77.736,31.949,8.9409,26.042,6.897,19.206,1.7446,33.07,13.803,23.26,1.3852,18.787,2.3164,4.875,2.3655,0.0092946,0.82429,0.09985,53.533,43.453
661,0.73631,3665.0,4507.7,8.7701,27.251,42.524,2704.6,75.024,120.43,0.3275,80.543,49.439,2633.2,25.877,50.209,3101.9,23.649,68.025,268.82,341.27,94.654,77.711,31.949,8.9409,26.042,6.897,19.206,1.7446,33.07,13.803,23.26,1.3852,18.787,2.3164,4.875,2.3655,0.0092946,0.82429,0.09985,53.533,43.453
662,0.7907,3638.8,4465.7,8.7768,26.975,42.087,2704.7,74.447,120.4,0.31719,80.518,50.822,2633.9,25.416,49.638,3101.2,22.415,68.084,266.67,341.48,94.502,77.389,32.03,9.0466,25.989,6.835,18.354,1.7049,33.121,13.794,24.034,1.218,18.226,2.3256,4.8458,2.3354,0.0092946,0.82429,0.09985,53.533,43.453
663,0.78724,3628.2,4452.5,8.8458,26.729,42.399,2702.4,75.742,120.39,0.31633,80.242,50.84,2631.4,25.628,49.143,3099.5,22.035,68.075,269.35,341.47,94.655,76.976,32.03,9.0466,25.989,6.835,18.354,1.7049,33.121,13.794,24.034,1.218,18.226,2.3256,4.8458,2.3354,0.0092946,0.82429,0.09985,53.533,43.453
664,0.78033,3698.9,4562.6,8.8133,26.889,42.178,2701.8,75.157,120.42,0.31488,79.98,52.02,2630.6,23.991,50.387,3097.9,22.813,67.964,269.92,341.71,94.648,77.059,32.551,8.987,26.322,7.1154,18.351,1.7057,32.656,13.888,24.124,1.292,18.238,2.3554,4.9512,2.2235,0.0092946,0.82429,0.09985,53.533,43.453
665,0.78225,3673.9,4515.3,8.7937,26.499,42.392,2704.0,74.39,120.38,0.31421,80.166,50.042,2632.8,25.546,49.96,3099.5,22.328,67.906,270.21,341.74,94.511,77.543,32.551,8.987,26.322,7.1154,18.351,1.7057,32.656,13.888,24.124,1.292,18.238,2.3554,4.9512,2.2235,0.016194,0.82457,0.07886,53.865,43.469
666,0.72908,3576.7,4521.8,8.882,26.963,42.227,2704.2,74.437,120.39,0.32361,80.277,51.049,2633.2,23.674,48.88,3100.0,24.167,67.911,270.16,341.75,94.803,77.428,31.905,8.7645,26.759,6.8905,18.867,1.7432,33.513,13.737,23.726,1.3714,18.122,2.373,4.857,2.2334,0.016194,0.82457,0.07886,53.865,43.469
667,0.73003,3587.8,4528.1,8.8473,27.021,42.337,2705.2,74.99,120.41,0.32881,80.322,50.634,2633.7,26.194,49.883,3100.0,22.359,67.938,267.86,341.92,94.71,77.441,31.905,8.7645,26.759,6.8905,18.867,1.7432,33.513,13.737,23.726,1.3714,18.122,2.373,4.857,2.2334,0.016194,0.82457,0.07886,53.865,43.469
668,0.7926,3655.4,4481.3,8.8759,26.786,42.512,2705.6,74.72,120.41,0.31136,80.212,49.471,2634.5,24.518,48.27,3102.4,23.041,67.907,269.15,341.82,94.731,77.358,32.338,9.0229,26.512,6.9529,18.877,1.7314,33.417,13.777,24.179,1.0497,18.564,2.3376,4.9273,2.309,0.016194,0.82457,0.07886,53.865,43.469
669,0.78991,3647.9,4460.1,8.8623,27.006,42.409,2705.1,74.973,120.4,0.31163,80.049,48.766,2634.1,24.129,49.958,3102.0,23.604,67.873,268.67,342.06,94.559,77.08,32.338,9.0229,26.512,6.9529,18.877,1.7314,33.417,13.777,24.179,1.0497,18.564,2.3376,4.9273,2.309,0.016194,0.82457,0.07886,53.865,43.469
670,0.74939,3651.7,4447.8,8.7985,26.683,42.663,2706.4,74.924,120.42,0.31494,80.073,49.189,2634.7,25.745,51.179,3101.2,22.632,67.819,269.08,342.39,94.758,77.321,32.163,8.7925,26.086,6.8706,18.932,1.736,32.613,13.821,23.863,1.2574,18.383,2.2981,4.929,2.2822,0.016519,0.83479,0.1196,52.872,43.601
671,0.75062,3660.5,4507.1,8.7589,26.646,42.404,2707.2,74.874,120.36,0.3165,80.132,50.289,2636.1,26.434,50.346,3102.3,22.863,67.806,267.31,342.48,94.55,77.224,32.163,8.7925,26.086,6.8706,18.932,1.736,32.613,13.821,23.863,1.2574,18.383,2.2981,4.929,2.2822,0.016519,0.83479,0.1196,52.872,43.601
672,0.76627,3659.3,4519.9,8.7952,26.944,41.933,2707.2,74.905,120.42,0.31996,80.135,50.42,2635.3,23.864,50.758,3102.3,23.088,67.801,268.7,342.31,94.761,77.42,32.096,8.8418,26.374,6.9095,18.839,1.7022,33.182,13.75,24.255,1.2922,18.291,2.4205,4.8694,2.2053,0.016519,0.83479,0.1196,52.872,43.601
673,0.7679,3667.8,4431.8,8.9276,26.658,42.098,2708.3,74.893,120.41,0.31889,80.249,49.354,2638.0,25.212,50.856,3104.2,23.102,67.796,265.81,342.35,94.547,77.434,32.096,8.8418,26.374,6.9095,18.839,1.7022,33.182,13.75,24.255,1.2922,18.291,2.4205,4.8694,2.2053,0.016519,0.83479,0.1196,52.872,43.601
674,0.77432,3643.8,4501.9,8.8189,26.876,42.588,2708.5,74.746,120.4,0.31112,80.16,48.37,2637.7,24.83,50.65,3105.8,22.427,67.802,267.58,342.61,94.538,77.428,32.324,8.957,26.224,6.9007,19.121,1.7095,33.126,13.985,24.172,1.271,18.733,2.3443,4.8466,2.314,0.016519,0.83479,0.1196,52.872,43.601
675,0.77466,3653.7,4494.1,8.8401,26.762,42.279,2710.3,74.846,120.42,0.30956,80.046,48.762,2639.1,25.34,48.636,3104.5,23.923,67.765,266.82,343.21,94.671,77.209,32.324,8.957,26.224,6.9007,19.121,1.7095,33.126,13.985,24.172,1.271,18.733,2.3443,4.8466,2.314,0.020886,0.8374,0.11316,53.119,43.956
676,0.7536,3645.1,4493.4,8.9413,27.013,42.464,2706.9,74.364,120.39,0.34147,79.851,49.867,2636.1,25.443,49.82,3102.5,23.548,67.72,267.29,343.08,94.705,77.161,32.74,8.8534,26.483,6.8211,18.864,1.6998,33.177,13.677,23.523,1.0942,18.662,2.3388,4.8486,2.2473,0.020886,0.8374,0.11316,53.119,43.956
677,0.75374,3626.7,4390.7,8.9655,26.611,42.107,2709.4,74.561,120.41,0.34159,80.092,49.543,2638.8,25.58,50.836,3103.4,23.984,67.692,264.4,342.95,94.503,77.565,32.74,8.8534,26.483,6.8211,18.864,1.6998,33.177,13.677,23.523,1.0942,18.662,2.3388,4.8486,2.2473,0.020886,0.8374,0.11316,53.119,43.956
678,0.7069,3663.4,4514.0,8.7168,27.118,42.054,2712.3,75.007,120.41,0.30634,80.367,49.905,2641.9,23.571,50.398,3105.6,22.933,67.771,267.93,343.52,94.648,77.75,32.13,8.9142,26.516,6.9489,19.12,1.6837,33.108,13.982,23.873,1.2191,18.533,2.3422,4.7919,2.3339,0.020886,0.8374,0.11316,53.119,43.956
679,0.70797,3680.6,4496.2,8.8952,26.596,42.407,2710.6,75.273,120.42,0.30056,80.33,49.707,2640.5,24.662,48.723,3105.4,22.801,67.842,264.52,343.18,94.475,77.435,32.13,8.9142,26.516,6.9489,19.12,1.6837,33.108,13.982,23.873,1.2191,18.533,2.3422,4.7919,2.3339,0.020886,0.8374,0.11316,53.119,43.956
680,0.76585,3641.2,4439.3,8.9661,26.832,42.37,2707.9,74.324,120.39,0.34169,79.949,50.523,2636.5,25.04,48.343,3102.9,21.603,67.815,267.96,343.22,94.686,77.165,32.694,9.1333,26.628,7.0352,18.343,1.7173,32.923,13.786,24.042,1.377,18.3,2.3381,4.9332,2.3527,0.022074,0.83316,0.10376,53.109,44.47
681,0.76318,3609.7,4414.0,8.8909,26.863,42.45,2707.7,74.471,120.35,0.33562,79.812,49.362,2636.3,25.622,49.779,3102.0,22.414,67.715,267.81,343.87,94.663,77.071,32.694,9.1333,26.628,7.0352,18.343,1.7173,32.923,13.786,24.042,1.377,18.3,2.3381,4.9332,2.3527,0.022074,0.83316,0.10376,53.109,44.47
682,0.70624,3634.2,4505.4,8.8609,26.551,42.441,2712.0,74.978,120.4,0.3156,80.073,52.916,2641.9,25.298,50.53,3104.1,23.387,67.67,267.19,343.45,94.807,77.831,32.571,8.9011,26.597,6.8357,18.661,1.6886,33.408,13.695,24.051,1.1329,18.706,2.3116,4.8321,2.217,0.022074,0.83316,0.10376,53.109,44.47
683,0.71013,3603.1,4517.0,8.953,26.68,42.595,2714.6,74.777,120.39,0.31602,80.265,50.387,2644.4,24.096,51.396,3108.8,23.884,67.715,270.38,343.27,94.716,77.539,32.571,8.9011,26.597,6.8357,18.661,1.6886,33.408,13.695,24.051,1.1329,18.706,2.3116,4.8321,2.217,0.022074,0.83316,0.10376,53.109,44.47
